pfaf_id,month,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,Tair_f_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3,Streamflow_tavg
67102,1,0.5378873,10.909774,0.00058069726,0.71475893,17.791052,0.14775899,0.1794681,0.18041804,0.20950991,23.723585,21.68067,19.863892,17.789385,1.3664812
67102,8,0.110284194,7.576245,0.00016466911,0.22867168,15.656214,0.12132259,0.20135419,0.2066299,0.21861605,18.664772,16.334908,13.845111,11.81404,2.561805
67102,9,0.11229331,7.700713,4.02541e-05,0.24550341,16.068703,0.11571821,0.20096804,0.20465994,0.21670301,20.493988,18.149464,16.056814,13.936886,1.7719454
67102,10,0.13334073,8.137176,3.792067e-05,0.30729955,16.417051,0.11175027,0.19827083,0.201368,0.21488227,21.759296,19.127869,17.272383,15.3276205,1.4628142
67102,11,0.22964868,9.040851,0.00014638077,0.45473275,16.817377,0.12356989,0.19242197,0.19574052,0.21299486,22.92772,20.217367,18.346514,16.319868,1.2773592
67102,12,0.3008074,10.024678,0.00029992757,0.53558964,17.483538,0.1300947,0.18430977,0.1883395,0.21110861,23.56322,21.111357,19.246576,17.162037,1.1655245
