pfaf_id,month,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,Tair_f_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3,Streamflow_tavg
61594,1,6.587341,17.409685,0.01563012,3.1944127,24.718082,0.33745784,0.3397282,0.34550136,0.36645526,25.78185,25.341627,25.046278,24.91878,2602.894
61594,8,7.426825,17.029793,0.021633001,3.4939885,24.407385,0.3395258,0.34177622,0.3471377,0.368727,26.101793,25.537823,25.140648,24.947975,3291.0105
61594,9,7.0903063,17.271833,0.021582875,3.5987608,24.77854,0.33844203,0.3409137,0.34629813,0.3673841,26.403755,25.817142,25.362398,25.083748,2899.948
61594,10,7.1653767,17.42676,0.017595543,3.5422297,24.88904,0.33896768,0.3409633,0.34618828,0.36711526,26.285452,25.806652,25.432306,25.207941,2385.6802
61594,11,7.293473,17.559254,0.016844297,3.2791286,24.852505,0.33967462,0.34168524,0.34735873,0.36895633,26.027075,25.645233,25.351883,25.190876,2385.305
61594,12,7.1731586,17.518454,0.017476073,3.167077,24.688324,0.33921957,0.34153026,0.3474519,0.36932972,25.750319,25.385649,25.147076,25.050817,2610.7427
