pfaf_id,month,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,Tair_f_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3,Streamflow_tavg
61626,1,2.2673416,15.623623,0.0018219984,3.5694408,25.655733,0.23921517,0.23066583,0.21121165,0.19748926,25.969755,25.94964,25.490946,25.288746,8.540183
61626,8,3.8762894,16.46495,0.009092025,4.2906857,25.186394,0.31337538,0.31530613,0.32321212,0.3489607,26.063942,26.02369,25.734488,25.638304,226.49162
61626,9,2.6086876,16.472631,0.0037633204,4.289256,25.755419,0.2921742,0.29315573,0.29743204,0.31250802,26.257132,26.180418,25.726707,25.510998,66.96894
61626,10,2.32906,16.231497,0.0025455304,4.190683,26.114876,0.2721904,0.2710999,0.27030167,0.2764308,26.257353,26.180628,25.751299,25.540348,22.427763
61626,11,2.5398006,16.138338,0.0024102638,3.8833153,26.196644,0.26185116,0.25566882,0.24577717,0.24380131,26.073973,26.05583,25.678114,25.505486,10.489268
61626,12,2.5190008,15.960935,0.002114622,3.6765578,25.877913,0.2551915,0.24677864,0.2296639,0.21952634,25.762468,25.813118,25.485914,25.372734,10.044251
