pfaf_id,month,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,Tair_f_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3,Streamflow_tavg
62253,1,6.786653,17.551489,0.14556406,3.6354346,26.397028,0.3554443,0.3551068,0.3545039,0.35895064,27.362438,27.376799,27.119017,27.04685,75728.86
62253,8,2.8355353,16.322655,0.008104724,3.6640983,27.777771,0.33377337,0.3377562,0.34345016,0.3572033,27.755867,27.627445,27.102135,26.810614,158760.11
62253,9,3.778429,16.841995,0.02090674,3.702797,28.457813,0.33446485,0.335851,0.3368158,0.34310564,28.369389,28.202469,27.597515,27.144686,107251.484
62253,10,4.0709667,16.922884,0.028595507,3.7055483,28.515043,0.33353502,0.33401388,0.3329779,0.33675504,28.398378,28.32465,27.82411,27.441374,63999.785
62253,11,4.503579,17.193594,0.028893456,3.6183612,28.042267,0.33717623,0.33632255,0.33337563,0.33407643,28.05407,28.062832,27.721853,27.499035,52833.613
62253,12,5.7541885,17.3264,0.09895302,3.6201785,27.122368,0.34604782,0.34458873,0.3412151,0.34081525,27.565645,27.637297,27.413895,27.321255,59415.85
