pfaf_id,month,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,Tair_f_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3,Streamflow_tavg
67207,1,11.618021,17.290182,1.573058,3.3939056,24.004444,0.41933745,0.42114082,0.4273987,0.44614562,25.419441,24.818335,24.511963,24.227623,2166.4097
67207,8,11.025212,17.271929,0.9496163,3.6772623,24.33991,0.41346696,0.41543254,0.42216158,0.44164252,25.543423,24.658579,23.972357,23.423748,1634.4796
67207,9,12.944189,17.384695,2.0416245,3.5990345,24.166714,0.42172015,0.42409813,0.43070182,0.4484711,25.617699,24.879276,24.420425,23.93489,2567.5483
67207,10,11.936235,17.276241,1.6987749,3.4607549,24.023195,0.41996554,0.42266503,0.42966086,0.44779497,25.511879,24.836641,24.490322,24.148533,2438.8132
67207,11,10.788702,17.188812,1.2916352,3.3035824,23.970917,0.41723856,0.41967073,0.42666292,0.4451594,25.382776,24.796438,24.493778,24.202936,2404.2437
67207,12,10.87921,17.253975,1.2635577,3.3139827,24.01602,0.41745558,0.41952437,0.42605954,0.44467682,25.396791,24.821203,24.498423,24.207663,2263.8286
