month,pfaf_id,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,Tair_f_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3,Streamflow_tavg
1,62239,9.719643592834473,18.125211715698242,0.2645428478717804,1.3384860754013062,26.29245948791504,0.40021833777427673,0.39049413800239563,0.3969433605670929,0.41741278767585754,27.76949119567871,28.11500358581543,28.202003479003906,28.564613342285156,81372.5546875
2,62239,10.035983085632324,18.342172622680664,0.26440075039863586,1.3620514869689941,26.285011291503906,0.40383896231651306,0.3946138918399811,0.4039054811000824,0.4336814880371094,27.739107131958008,27.949731826782227,27.722557067871094,27.716232299804688,86317.4140625
3,62239,12.112530708312988,18.48361587524414,0.5212342739105225,1.3117074966430664,26.342615127563477,0.4086439609527588,0.3989737033843994,0.4088193476200104,0.44090232253074646,27.74854278564453,27.91389274597168,27.59709358215332,27.45466423034668,105648.046875
4,62239,12.583377838134766,18.457168579101562,0.4941222667694092,1.243813395500183,26.43016815185547,0.4102419316768646,0.4003220498561859,0.41026726365089417,0.44305524230003357,27.699188232421875,27.854597091674805,27.51653289794922,27.336591720581055,126744.0625
5,62239,11.53178882598877,18.51521873474121,0.47395217418670654,1.2230724096298218,26.379425048828125,0.4081502854824066,0.3987979590892792,0.4090346395969391,0.44153380393981934,27.5814151763916,27.7314395904541,27.38917350769043,27.221649169921875,138742.4375
12,62239,8.900394439697266,17.555221557617188,0.1846977323293686,1.3875055313110352,27.1994686126709,0.3768836557865143,0.3662683069705963,0.3610815107822418,0.3591177463531494,28.651573181152344,29.446250915527344,30.26251792907715,31.030012130737305,83668.7890625
