month,ensemble,pfaf_id,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3
1970-01-01T00:00:00.000000001,1.0,61594,6.5696330070495605,17.30147933959961,0.019038598984479904,3.3471877574920654,0.33706170320510864,0.3395337164402008,0.34489667415618896,0.36545130610466003,25.998456954956055,25.50459098815918,25.212047576904297,25.117136001586914
1970-01-01T00:00:00.000000001,2.0,61594,6.573634624481201,17.295772552490234,0.018921758979558945,3.3884851932525635,0.33699753880500793,0.33946117758750916,0.3447895646095276,0.3652680814266205,25.969209671020508,25.48310089111328,25.20952606201172,25.125001907348633
1970-01-01T00:00:00.000000001,3.0,61594,6.733824729919434,17.38294792175293,0.019013889133930206,3.3753912448883057,0.33743974566459656,0.33987316489219666,0.345115065574646,0.365602046251297,26.02055549621582,25.529436111450195,25.243236541748047,25.1365966796875
1970-01-01T00:00:00.000000001,4.0,61594,6.549445152282715,17.21419906616211,0.01866547018289566,3.374504327774048,0.33678197860717773,0.3391771912574768,0.34437111020088196,0.3645571172237396,25.901714324951172,25.428422927856445,25.178028106689453,25.115890502929688
1970-01-01T00:00:00.000000001,5.0,61594,6.724128246307373,17.335861206054688,0.019741186872124672,3.3837056159973145,0.33736369013786316,0.33979156613349915,0.345022976398468,0.36540767550468445,25.999788284301758,25.504959106445312,25.221738815307617,25.12464141845703
1970-01-01T00:00:00.000000001,6.0,61594,6.8311333656311035,17.29970932006836,0.020512642338871956,3.3751165866851807,0.33779048919677734,0.34029409289360046,0.3457392752170563,0.36671456694602966,25.952930450439453,25.47445297241211,25.21277618408203,25.128698348999023
1970-01-01T00:00:00.000000001,7.0,61594,6.287810325622559,17.179840087890625,0.01704813726246357,3.3976783752441406,0.3361889123916626,0.3386290371417999,0.34396201372146606,0.364222913980484,25.90159034729004,25.416141510009766,25.153614044189453,25.086994171142578
1970-01-01T00:00:00.000000002,1.0,61594,6.723424434661865,17.40096664428711,0.016302380710840225,3.4548213481903076,0.3374723196029663,0.33939072489738464,0.3444972336292267,0.3646754026412964,26.159971237182617,25.66689109802246,25.275142669677734,25.065719604492188
1970-01-01T00:00:00.000000002,2.0,61594,6.859807968139648,17.3765811920166,0.016466176137328148,3.5053820610046387,0.33783578872680664,0.3397216200828552,0.3447643518447876,0.3649558126926422,26.112014770507812,25.610576629638672,25.22542953491211,25.032209396362305
1970-01-01T00:00:00.000000002,3.0,61594,7.056625843048096,17.444826126098633,0.01702955551445484,3.4762797355651855,0.33863186836242676,0.34058767557144165,0.34580564498901367,0.3665919303894043,26.148164749145508,25.661287307739258,25.290340423583984,25.08594512939453
1970-01-01T00:00:00.000000002,4.0,61594,6.8419718742370605,17.409473419189453,0.01623150333762169,3.474409580230713,0.337975412607193,0.33994337916374207,0.3451519012451172,0.3657039701938629,26.132009506225586,25.622516632080078,25.22283172607422,25.01270866394043
1970-01-01T00:00:00.000000002,5.0,61594,6.914523124694824,17.486289978027344,0.016405997797846794,3.474590301513672,0.338278591632843,0.34022971987724304,0.3454655408859253,0.3661823570728302,26.182743072509766,25.679506301879883,25.28415870666504,25.06846046447754
1970-01-01T00:00:00.000000002,6.0,61594,6.727392673492432,17.392051696777344,0.016245964914560318,3.4969265460968018,0.3375031650066376,0.3394027054309845,0.3444749414920807,0.36457276344299316,26.141149520874023,25.635549545288086,25.236318588256836,25.031410217285156
1970-01-01T00:00:00.000000002,7.0,61594,6.908350944519043,17.453388214111328,0.016963213682174683,3.501302480697632,0.3378523588180542,0.3396958112716675,0.3446018099784851,0.36448606848716736,26.18748664855957,25.67542266845703,25.26102066040039,25.029842376708984
1970-01-01T00:00:00.000000003,1.0,61594,6.978580474853516,17.550691604614258,0.016744457185268402,3.430546283721924,0.3382318615913391,0.34018781781196594,0.34558987617492676,0.3661634624004364,26.296422958374023,25.850072860717773,25.43433952331543,25.17229461669922
1970-01-01T00:00:00.000000003,2.0,61594,7.3187737464904785,17.44849967956543,0.018445076420903206,3.4435296058654785,0.3391213119029999,0.34107211232185364,0.34653398394584656,0.3675186336040497,26.143741607666016,25.725433349609375,25.362571716308594,25.13180923461914
1970-01-01T00:00:00.000000003,3.0,61594,7.226744174957275,17.51432228088379,0.01705612614750862,3.4500620365142822,0.33907032012939453,0.34107351303100586,0.34663325548171997,0.36781805753707886,26.220609664916992,25.77678871154785,25.3872127532959,25.151966094970703
1970-01-01T00:00:00.000000003,4.0,61594,7.088160991668701,17.533905029296875,0.016719570383429527,3.463714122772217,0.33859938383102417,0.3405858278274536,0.34605422616004944,0.36686140298843384,26.271135330200195,25.817352294921875,25.408716201782227,25.146976470947266
1970-01-01T00:00:00.000000003,5.0,61594,7.1843671798706055,17.539316177368164,0.017267486080527306,3.446812629699707,0.33895525336265564,0.34095385670661926,0.34650278091430664,0.367602676153183,26.248659133911133,25.810806274414062,25.423799514770508,25.17833137512207
1970-01-01T00:00:00.000000003,6.0,61594,6.837771415710449,17.480894088745117,0.015977058559656143,3.4951257705688477,0.3377091884613037,0.33968380093574524,0.3450744152069092,0.36543649435043335,26.26061248779297,25.80961799621582,25.399837493896484,25.142698287963867
1970-01-01T00:00:00.000000003,7.0,61594,7.3211259841918945,17.463693618774414,0.01797637715935707,3.456559658050537,0.33920204639434814,0.3411615788936615,0.3466601073741913,0.3677093982696533,26.16078758239746,25.736099243164062,25.36899757385254,25.14147186279297
1970-01-01T00:00:00.000000004,1.0,61594,7.605675220489502,17.511098861694336,0.02082422375679016,3.3658626079559326,0.3398014008998871,0.3420139253139496,0.34770405292510986,0.3692816495895386,26.147619247436523,25.756488800048828,25.431005477905273,25.238216400146484
1970-01-01T00:00:00.000000004,2.0,61594,7.7264604568481445,17.35270881652832,0.02113712765276432,3.339679479598999,0.34022873640060425,0.3424793779850006,0.3483126759529114,0.3703366816043854,25.90541648864746,25.529016494750977,25.24820327758789,25.109987258911133
1970-01-01T00:00:00.000000004,3.0,61594,7.541416645050049,17.429180145263672,0.020035376772284508,3.3287668228149414,0.3398313522338867,0.3420812785625458,0.3478376269340515,0.3695552349090576,25.996789932250977,25.62288475036621,25.338626861572266,25.17783546447754
1970-01-01T00:00:00.000000004,4.0,61594,7.666225433349609,17.42325210571289,0.02087067998945713,3.3545494079589844,0.3400002121925354,0.3422200679779053,0.34794411063194275,0.3696306347846985,26.005746841430664,25.63840103149414,25.36186981201172,25.202041625976562
1970-01-01T00:00:00.000000004,5.0,61594,7.562939167022705,17.409326553344727,0.020091675221920013,3.3386051654815674,0.33986374735832214,0.3421158492565155,0.3478974401950836,0.3696697950363159,25.97056770324707,25.602327346801758,25.32632827758789,25.17577362060547
1970-01-01T00:00:00.000000004,6.0,61594,7.472744464874268,17.428909301757812,0.020020481199026108,3.3944144248962402,0.3394005000591278,0.34160324931144714,0.3472014367580414,0.3684452474117279,26.061443328857422,25.67613410949707,25.374732971191406,25.20073699951172
