month,pfaf_id,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,Tair_f_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3,Streamflow_tavg
1,61581,9.638107299804688,18.120887756347656,0.3558471202850342,3.474243640899658,25.559829711914062,0.419211745262146,0.4223117232322693,0.4301599860191345,0.4514697194099426,27.24591064453125,26.751583099365234,26.57903480529785,26.583242416381836,5208.86279296875
2,61581,9.597185134887695,18.20142936706543,0.4779864549636841,3.5979394912719727,25.816076278686523,0.4182579517364502,0.4214588403701782,0.4290495812892914,0.4500028192996979,27.443941116333008,26.919891357421875,26.60253143310547,26.4497013092041,5402.79736328125
3,61581,9.925886154174805,18.27459144592285,0.4599091410636902,3.606847047805786,25.868812561035156,0.41886427998542786,0.42208126187324524,0.4298533797264099,0.45115289092063904,27.428619384765625,26.977060317993164,26.672199249267578,26.48471450805664,5489.7939453125
4,61581,10.588186264038086,18.236099243164062,0.3634504973888397,3.5594820976257324,25.586650848388672,0.4208357036113739,0.4241294264793396,0.43217095732688904,0.4535069465637207,27.349210739135742,26.85627555847168,26.616439819335938,26.481544494628906,6008.5205078125
5,61581,10.696456909179688,18.221555709838867,0.468962699174881,3.4721426963806152,25.479190826416016,0.42136991024017334,0.4250867962837219,0.4332980513572693,0.45419856905937195,27.221233367919922,26.683734893798828,26.4859561920166,26.40389633178711,6559.1240234375
12,61581,10.245795249938965,18.168264389038086,0.373092383146286,3.3919718265533447,25.451265335083008,0.41714218258857727,0.4188719689846039,0.4241524338722229,0.4405301511287689,27.23853874206543,26.88624382019043,26.917232513427734,27.023662567138672,2879.52880859375
