month,ensemble,pfaf_id,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,Tair_f_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3
1,1.0,61640,5.434459686279297,16.486572265625,0.048349011689424515,3.3373184204101562,24.621837615966797,0.3493235409259796,0.3421320915222168,0.3183932304382324,0.2763373851776123,25.47620964050293,25.338165283203125,25.214197158813477,25.31075096130371
1,2.0,61640,5.684508323669434,16.661216735839844,0.06145588681101799,3.391788959503174,24.557777404785156,0.3619332015514374,0.3582925498485565,0.346699595451355,0.321973979473114,25.37798500061035,25.21114158630371,25.05828285217285,25.10579490661621
1,3.0,61640,5.392080307006836,16.585416793823242,0.057550180703401566,3.353783130645752,24.52950096130371,0.35892394185066223,0.35508498549461365,0.34299755096435547,0.31729739904403687,25.341617584228516,25.175703048706055,25.031883239746094,25.092899322509766
1,4.0,61640,5.276913642883301,16.470706939697266,0.05538555607199669,3.3661744594573975,24.556062698364258,0.3569875955581665,0.353006511926651,0.3410266637802124,0.3191041350364685,25.322507858276367,25.16305923461914,25.022947311401367,25.091764450073242
1,5.0,61640,5.735486030578613,16.7365779876709,0.06426317244768143,3.3698036670684814,24.551382064819336,0.36298537254333496,0.3595655858516693,0.3489322364330292,0.3238182067871094,25.402267456054688,25.23055076599121,25.073368072509766,25.11634063720703
1,6.0,61640,5.544007778167725,16.635847091674805,0.058746159076690674,3.3765695095062256,24.482772827148438,0.3617371618747711,0.3582315742969513,0.34695446491241455,0.321501225233078,25.33309555053711,25.178983688354492,25.047054290771484,25.10818862915039
1,7.0,61640,5.2032012939453125,16.370807647705078,0.058035168796777725,3.368407726287842,24.516372680664062,0.3552922010421753,0.3516944348812103,0.33941158652305603,0.31602808833122253,25.272045135498047,25.117679595947266,24.992353439331055,25.07797622680664
2,1.0,61640,5.32682991027832,16.511329650878906,0.05402500554919243,3.4834823608398438,24.665246963500977,0.3552698493003845,0.3507382273674011,0.3371663987636566,0.3073481619358063,25.62762451171875,25.455732345581055,25.16706085205078,25.08479118347168
2,2.0,61640,5.533744812011719,16.55242919921875,0.06652475148439407,3.5138652324676514,24.601863861083984,0.36510688066482544,0.3631482422351837,0.35869741439819336,0.34990817308425903,25.490388870239258,25.301740646362305,25.022741317749023,24.945411682128906
2,3.0,61640,5.7161359786987305,16.772600173950195,0.06421469151973724,3.499213457107544,24.64140510559082,0.36658841371536255,0.36415451765060425,0.3579133152961731,0.34361007809638977,25.56582260131836,25.369251251220703,25.067283630371094,24.956708908081055
