month,pfaf_id,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,Tair_f_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3,Streamflow_tavg
1,62303,5.591984272003174,17.4821834564209,0.025038154795765877,3.669823169708252,26.051057815551758,0.35764825344085693,0.35257086157798767,0.34258612990379333,0.328357458114624,26.695173263549805,26.815799713134766,26.608379364013672,26.592164993286133,37.57252883911133
2,62303,5.957765102386475,17.701580047607422,0.02897477149963379,3.7546722888946533,26.032806396484375,0.3671155273914337,0.36395958065986633,0.3586091995239258,0.35183820128440857,26.828556060791016,26.951692581176758,26.631277084350586,26.501089096069336,67.96949005126953
3,62303,6.638331413269043,17.9872989654541,0.03667313978075981,3.7544643878936768,26.09284782409668,0.37570565938949585,0.3743573725223541,0.3729538023471832,0.37381961941719055,26.9084415435791,27.05265998840332,26.728551864624023,26.55584144592285,109.61665344238281
4,62303,6.978069305419922,18.077800750732422,0.03733973205089569,3.782116651535034,26.091812133789062,0.38152816891670227,0.382038950920105,0.3851095736026764,0.3970232605934143,26.99415397644043,27.13908576965332,26.80055809020996,26.6192684173584,177.0648956298828
5,62303,6.8618574142456055,18.011484146118164,0.036120716482400894,3.765915632247925,25.9436092376709,0.38390904664993286,0.38563498854637146,0.3917270004749298,0.41159558296203613,26.877124786376953,27.0208683013916,26.7591609954834,26.637908935546875,240.07601928710938
12,62303,4.360434532165527,17.01433563232422,0.015635376796126366,3.750257730484009,26.623754501342773,0.34041017293930054,0.33564361929893494,0.32720527052879333,0.3149445056915283,26.894699096679688,27.047565460205078,26.862266540527344,26.829336166381836,43.76331329345703
