month,ensemble,pfaf_id,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,Tair_f_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3
1,1.0,62242,7.03665828704834,16.724586486816406,0.11615563929080963,3.4770989418029785,24.708574295043945,0.3952779173851013,0.39269202947616577,0.38375911116600037,0.3564751148223877,25.679733276367188,25.518308639526367,25.38407325744629,25.433313369750977
1,2.0,62242,6.9882354736328125,16.690658569335938,0.11847914755344391,3.4731533527374268,24.704952239990234,0.39638179540634155,0.394151896238327,0.38639432191848755,0.36315488815307617,25.59932518005371,25.420713424682617,25.263286590576172,25.286121368408203
1,3.0,62242,7.2986931800842285,16.81991958618164,0.12838585674762726,3.494462013244629,24.702444076538086,0.3979269862174988,0.395746648311615,0.38825905323028564,0.3660903573036194,25.655134201049805,25.480993270874023,25.316059112548828,25.313657760620117
1,4.0,62242,7.295822620391846,16.76725196838379,0.13093268871307373,3.491894006729126,24.68828582763672,0.3979300558567047,0.39574530720710754,0.38823118805885315,0.3657512068748474,25.62792205810547,25.448617935180664,25.287790298461914,25.297428131103516
1,5.0,62242,6.970547676086426,16.69384765625,0.11679521948099136,3.472295045852661,24.693180084228516,0.39574795961380005,0.3933214247226715,0.38499724864959717,0.36024805903434753,25.601287841796875,25.430503845214844,25.28531265258789,25.308265686035156
1,6.0,62242,6.972084045410156,16.640296936035156,0.11965295672416687,3.4736008644104004,24.691164016723633,0.39606931805610657,0.39375779032707214,0.3856799304485321,0.3614549934864044,25.58782196044922,25.431440353393555,25.295164108276367,25.311569213867188
1,7.0,62242,7.2368083000183105,16.682613372802734,0.12792997062206268,3.4978175163269043,24.700485229492188,0.39741387963294983,0.3951483964920044,0.38736850023269653,0.36422792077064514,25.607507705688477,25.443323135375977,25.30314064025879,25.321386337280273
2,1.0,62242,7.269153594970703,16.837852478027344,0.10818619281053543,3.55308198928833,24.767057418823242,0.40559977293014526,0.4054260849952698,0.4047044515609741,0.40461939573287964,25.786649703979492,25.6014404296875,25.349660873413086,25.248023986816406
2,2.0,62242,7.312587261199951,16.754880905151367,0.11436478048563004,3.5491421222686768,24.686378479003906,0.4069155752658844,0.40694358944892883,0.40692567825317383,0.4090626835823059,25.637353897094727,25.4407901763916,25.2031307220459,25.12285804748535
2,3.0,62242,7.302345275878906,16.894004821777344,0.10728402435779572,3.5469729900360107,24.739200592041016,0.4077438414096832,0.40802237391471863,0.4087682366371155,0.4130585789680481,25.711559295654297,25.515174865722656,25.270267486572266,25.172325134277344
2,4.0,62242,7.228103160858154,16.878480911254883,0.11391213536262512,3.5726115703582764,24.810842514038086,0.4075336456298828,0.40783730149269104,0.4086340665817261,0.4131524860858917,25.743850708007812,25.53705596923828,25.27271270751953,25.16138458251953
2,5.0,62242,7.385218620300293,16.846637725830078,0.11800391227006912,3.543031930923462,24.700769424438477,0.40716373920440674,0.40721893310546875,0.4072769284248352,0.40963777899742126,25.674591064453125,25.480058670043945,25.23495864868164,25.142892837524414
2,6.0,62242,7.513288974761963,16.85149383544922,0.1147131696343422,3.5681779384613037,24.758872985839844,0.40772467851638794,0.40781378746032715,0.40806543827056885,0.4109472930431366,25.702119827270508,25.494462966918945,25.237085342407227,25.144397735595703
2,7.0,62242,7.404474258422852,16.91688346862793,0.11031406372785568,3.548041343688965,24.76085090637207,0.4078916013240814,0.4081209599971771,0.40872207283973694,0.4123711585998535,25.72385597229004,25.51953125,25.262432098388672,25.15721893310547
3,1.0,62242,7.496843338012695,16.993865966796875,0.08893169462680817,3.608978748321533,24.77866554260254,0.41247832775115967,0.41359424591064453,0.41717830300331116,0.4297187924385071,25.83887481689453,25.664241790771484,25.37984275817871,25.225210189819336
3,2.0,62242,7.449872016906738,16.96090316772461,0.08846565335988998,3.629749059677124,24.755521774291992,0.41329628229141235,0.41462498903274536,0.4188244044780731,0.4328356087207794,25.78028678894043,25.59468650817871,25.295459747314453,25.124164581298828
3,3.0,62242,7.474037170410156,17.011167526245117,0.08543171733617783,3.6165459156036377,24.792491912841797,0.4136333763599396,0.41502097249031067,0.4194328784942627,0.43404829502105713,25.80643081665039,25.617586135864258,25.32132339477539,25.16162872314453
