month,ensemble,pfaf_id,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,Tair_f_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3
1,1.0,62302,5.759120941162109,17.260284423828125,0.0619986429810524,3.2883706092834473,26.270109176635742,0.3186764419078827,0.31256312131881714,0.29885417222976685,0.279678612947464,26.68359375,26.899131774902344,26.73493194580078,26.779876708984375
1,2.0,62302,6.475526809692383,17.61867904663086,0.08162762224674225,3.315333127975464,26.0148983001709,0.3340863585472107,0.3302760720252991,0.32120704650878906,0.3076532781124115,26.492053985595703,26.664024353027344,26.502338409423828,26.542409896850586
1,3.0,62302,6.960798263549805,17.769073486328125,0.10722125321626663,3.3210723400115967,26.006271362304688,0.33930668234825134,0.33625176548957825,0.3295692801475525,0.3219955265522003,26.52916717529297,26.691158294677734,26.52139663696289,26.54535675048828
1,4.0,62302,7.947751998901367,17.642871856689453,0.2546391189098358,3.269618511199951,26.019813537597656,0.33740824460983276,0.33405786752700806,0.3264221251010895,0.31858062744140625,26.51229476928711,26.6840763092041,26.52442169189453,26.558242797851562
1,5.0,62302,5.914929389953613,17.48018455505371,0.04942667856812477,3.314976930618286,26.209129333496094,0.3293434977531433,0.3252306282520294,0.31660357117652893,0.30921027064323425,26.577617645263672,26.742889404296875,26.551671981811523,26.564607620239258
1,6.0,62302,6.7535929679870605,17.69438362121582,0.056273795664310455,3.311223268508911,25.990825653076172,0.33632659912109375,0.3319685161113739,0.32233744859695435,0.3134685158729553,26.507719039916992,26.692537307739258,26.541950225830078,26.56244659423828
1,7.0,62302,7.095552444458008,17.568359375,0.1243308037519455,3.2913155555725098,25.971111297607422,0.33393722772598267,0.329306423664093,0.3183925449848175,0.30741026997566223,26.47761344909668,26.67122459411621,26.540489196777344,26.58521842956543
2,1.0,62302,6.763803005218506,17.619722366333008,0.13491849601268768,3.3521790504455566,26.150625228881836,0.33168724179267883,0.32697805762290955,0.31779342889785767,0.30609312653541565,26.699106216430664,26.896032333374023,26.641027450561523,26.560970306396484
2,2.0,62302,6.615948677062988,17.67174530029297,0.13294191658496857,3.365065574645996,25.99757957458496,0.3402165174484253,0.33886516094207764,0.33717355132102966,0.3355486989021301,26.554662704467773,26.71862030029297,26.449169158935547,26.365238189697266
2,3.0,62302,7.412961483001709,17.94454002380371,0.1173161119222641,3.378112554550171,26.044418334960938,0.3470432758331299,0.34589824080467224,0.3454363942146301,0.3480401635169983,26.643413543701172,26.792373657226562,26.51337242126465,26.40704345703125
2,4.0,62302,6.761030197143555,17.743009567260742,0.07213971763849258,3.4057562351226807,26.152095794677734,0.3419628441333771,0.3398938775062561,0.33747491240501404,0.3410421907901764,26.663625717163086,26.81526756286621,26.520082473754883,26.40536880493164
2,5.0,62302,7.730770111083984,17.89180564880371,0.17015549540519714,3.328840970993042,26.025922775268555,0.344486802816391,0.34205362200737,0.3377319276332855,0.3349418342113495,26.6087646484375,26.763633728027344,26.4977970123291,26.41201400756836
2,6.0,62302,7.068132400512695,17.896093368530273,0.08094745129346848,3.40549898147583,25.99367332458496,0.3463907837867737,0.34533920884132385,0.3444710075855255,0.3440285921096802,26.612682342529297,26.761499404907227,26.487363815307617,26.399023056030273
2,7.0,62302,7.30787467956543,17.88669204711914,0.16148920357227325,3.3533034324645996,25.959142684936523,0.34468936920166016,0.3431147038936615,0.3407000005245209,0.33797794580459595,26.586627960205078,26.736848831176758,26.46425437927246,26.378936767578125
3,1.0,62302,8.33823299407959,18.062694549560547,0.1680624783039093,3.3525278568267822,26.16923713684082,0.345811128616333,0.34347087144851685,0.33940255641937256,0.3383529782295227,26.779125213623047,26.964170455932617,26.665992736816406,26.522079467773438
3,2.0,62302,8.246338844299316,18.030010223388672,0.1375439614057541,3.357387065887451,26.00813102722168,0.35173189640045166,0.35107043385505676,0.3518153429031372,0.357900470495224,26.609018325805664,26.78602409362793,26.50975227355957,26.373830795288086
3,3.0,62302,7.968358993530273,18.13948631286621,0.15073451399803162,3.3857853412628174,26.112119674682617,0.35328155755996704,0.3535061776638031,0.35640570521354675,0.36712023615837097,26.705385208129883,26.874364852905273,26.57932472229004,26.426313400268555
3,4.0,62302,8.03785228729248,18.126201629638672,0.13413341343402863,3.409459114074707,26.202783584594727,0.3518469035625458,0.35145673155784607,0.3523128628730774,0.35992664098739624,26.755691528320312,26.92222023010254,26.617929458618164,26.4583740234375
3,5.0,62302,8.506484985351562,18.142168045043945,0.21422907710075378,3.3204517364501953,26.072866439819336,0.35407754778862,0.353974312543869,0.35586902499198914,0.3617931008338928,26.660566329956055,26.834409713745117,26.56398582458496,26.423215866088867
3,6.0,62302,8.68801498413086,18.0954532623291,0.2760324776172638,3.3278558254241943,26.02507972717285,0.35387229919433594,0.3538879156112671,0.3563685715198517,0.36627307534217834,26.62604522705078,26.798734664916992,26.521791458129883,26.389034271240234
3,7.0,62302,8.003162384033203,18.0986328125,0.17009076476097107,3.3792405128479004,26.07634925842285,0.35242417454719543,0.35228800773620605,0.35413405299186707,0.3614085018634796,26.67112922668457,26.838808059692383,26.543134689331055,26.392839431762695
4,1.0,62302,9.038389205932617,18.224315643310547,0.2261781394481659,3.356019973754883,26.077220916748047,0.3560977280139923,0.35647714138031006,0.35885539650917053,0.3697405457496643,26.76338005065918,26.954538345336914,26.678823471069336,26.539438247680664
4,2.0,62302,8.417153358459473,18.10384750366211,0.12938351929187775,3.4018123149871826,26.092695236206055,0.35726454854011536,0.35861554741859436,0.3637881577014923,0.3809308111667633,26.699466705322266,26.859683990478516,26.55400848388672,26.40336799621582
4,3.0,62302,8.545872688293457,18.23037338256836,0.12726713716983795,3.4452970027923584,26.210168838500977,0.3585992157459259,0.36011677980422974,0.36613839864730835,0.38631564378738403,26.809898376464844,26.963010787963867,26.64366340637207,26.475955963134766
4,4.0,62302,8.876164436340332,18.160964965820312,0.2400670349597931,3.3913049697875977,26.13593292236328,0.35724085569381714,0.3583923876285553,0.3631923794746399,0.37840184569358826,26.74707794189453,26.924938201904297,26.630722045898438,26.477052688598633
4,5.0,62302,9.018606185913086,18.2982234954834,0.23561786115169525,3.3799026012420654,26.177099227905273,0.3590403199195862,0.36027878522872925,0.36552998423576355,0.38286125659942627,26.792407989501953,26.948467254638672,26.63357162475586,26.46393394470215
4,6.0,62302,9.296767234802246,18.116777420043945,0.23194898664951324,3.3718345165252686,25.9910945892334,0.360389769077301,0.3618784546852112,0.3679269552230835,0.38778331875801086,26.64307975769043,26.806997299194336,26.52353286743164,26.39569091796875
4,7.0,62302,8.22520923614502,18.14649200439453,0.14671747386455536,3.3273797035217285,26.00588035583496,0.3558199107646942,0.3571116328239441,0.3621823787689209,0.3791292607784271,26.665088653564453,26.844762802124023,26.565488815307617,26.431421279907227
5,1.0,62302,8.30096435546875,18.1927490234375,0.13587771356105804,3.334822654724121,25.98307228088379,0.35854700207710266,0.3603792190551758,0.36682605743408203,0.3867991864681244,26.688323974609375,26.86005973815918,26.607528686523438,26.50255012512207
5,2.0,62302,8.523048400878906,18.091339111328125,0.1953601986169815,3.3666088581085205,25.947551727294922,0.35978958010673523,0.3619389832019806,0.3694433867931366,0.3931674361228943,26.567869186401367,26.730571746826172,26.49791145324707,26.40337371826172
5,3.0,62302,8.489255905151367,18.220550537109375,0.15391454100608826,3.3607354164123535,26.019001007080078,0.36042553186416626,0.3627290427684784,0.37078604102134705,0.3963030278682709,26.65323257446289,26.822830200195312,26.59156036376953,26.485044479370117
