month,ensemble,pfaf_id,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3
1970-01-01T00:00:00.000000001,1.0,61564,2.9148943424224854,13.762555122375488,0.031709302216768265,3.436345100402832,0.3234308362007141,0.3437970280647278,0.35234078764915466,0.365261971950531,25.226987838745117,24.123456954956055,23.374576568603516,22.883398056030273
1970-01-01T00:00:00.000000001,2.0,61564,2.8301784992218018,13.747420310974121,0.029610691592097282,3.3263375759124756,0.3166591227054596,0.34053364396095276,0.34870031476020813,0.361005038022995,25.228897094726562,24.145957946777344,23.445335388183594,23.01869773864746
1970-01-01T00:00:00.000000001,3.0,61564,2.790513277053833,13.801118850708008,0.02788560278713703,3.343785285949707,0.31714481115341187,0.34081488847732544,0.3491764962673187,0.36173444986343384,25.301265716552734,24.216577529907227,23.500062942504883,23.03691291809082
1970-01-01T00:00:00.000000001,4.0,61564,2.8491673469543457,13.692770004272461,0.030092716217041016,3.3015899658203125,0.3141976296901703,0.3399293124675751,0.3480837047100067,0.3604854345321655,25.322072982788086,24.22467803955078,23.507129669189453,23.050844192504883
1970-01-01T00:00:00.000000001,5.0,61564,3.1588034629821777,14.15042781829834,0.03416258469223976,3.444469451904297,0.32478347420692444,0.341763973236084,0.3495846390724182,0.3614189624786377,25.136444091796875,24.11882209777832,23.455007553100586,23.020999908447266
1970-01-01T00:00:00.000000001,6.0,61564,3.2126219272613525,14.18059253692627,0.03845200315117836,3.4667532444000244,0.3285301625728607,0.34450939297676086,0.35225439071655273,0.3639448881149292,25.0533447265625,24.05069923400879,23.42743492126465,23.02890968322754
1970-01-01T00:00:00.000000001,7.0,61564,2.4101550579071045,13.275411605834961,0.022633986547589302,3.2111258506774902,0.30601561069488525,0.3382498025894165,0.3469967544078827,0.3597795069217682,25.404041290283203,24.237611770629883,23.477642059326172,23.019149780273438
1970-01-01T00:00:00.000000002,1.0,61564,2.8487424850463867,13.575970649719238,0.028268659487366676,3.253997802734375,0.3061757981777191,0.3340355455875397,0.34104135632514954,0.35216182470321655,26.008747100830078,24.970319747924805,24.04490089416504,23.318092346191406
1970-01-01T00:00:00.000000002,2.0,61564,3.27077054977417,13.990508079528809,0.03479345142841339,3.3124821186065674,0.31226348876953125,0.33431631326675415,0.34011274576187134,0.35004404187202454,25.775856018066406,24.82061195373535,23.987836837768555,23.335838317871094
1970-01-01T00:00:00.000000002,3.0,61564,3.4598939418792725,14.208028793334961,0.038631897419691086,3.3694112300872803,0.3183474540710449,0.3363533020019531,0.34196341037750244,0.351747989654541,25.671371459960938,24.782827377319336,24.023168563842773,23.39313507080078
1970-01-01T00:00:00.000000002,4.0,61564,3.2472004890441895,13.932351112365723,0.033713240176439285,3.321780204772949,0.31236156821250916,0.3340931534767151,0.33980879187583923,0.3494897186756134,25.879220962524414,24.900611877441406,24.049070358276367,23.383581161499023
1970-01-01T00:00:00.000000002,5.0,61564,3.5784614086151123,14.46819019317627,0.04200241342186928,3.4575612545013428,0.3271280527114868,0.33938467502593994,0.3453167974948883,0.35494518280029297,25.477943420410156,24.595563888549805,23.840360641479492,23.269691467285156
1970-01-01T00:00:00.000000002,6.0,61564,2.942561149597168,13.860397338867188,0.029690146446228027,3.279818296432495,0.3102896511554718,0.3343116044998169,0.34160539507865906,0.35304734110832214,25.716440200805664,24.740596771240234,23.88737678527832,23.259334564208984
1970-01-01T00:00:00.000000002,7.0,61564,3.2049148082733154,13.920014381408691,0.03113662078976631,3.304776191711426,0.30781108140945435,0.3313104510307312,0.33670473098754883,0.3459097743034363,25.962636947631836,24.995479583740234,24.134864807128906,23.425928115844727
1970-01-01T00:00:00.000000003,1.0,61564,3.4392051696777344,14.17813777923584,0.03625170886516571,3.3382441997528076,0.31368908286094666,0.3306337594985962,0.3348824977874756,0.34353336691856384,26.039295196533203,25.261123657226562,24.484331130981445,23.8107967376709
1970-01-01T00:00:00.000000003,2.0,61564,3.7719361782073975,14.586895942687988,0.04691075161099434,3.3400731086730957,0.32303687930107117,0.33478131890296936,0.33852139115333557,0.34661945700645447,25.510337829589844,24.849016189575195,24.212703704833984,23.674177169799805
1970-01-01T00:00:00.000000003,3.0,61564,3.664064407348633,14.658699989318848,0.04475213959813118,3.398958444595337,0.3264475464820862,0.3363553583621979,0.3408595323562622,0.34936845302581787,25.49506950378418,24.803667068481445,24.14253044128418,23.632022857666016
1970-01-01T00:00:00.000000003,4.0,61564,3.714718818664551,14.53250789642334,0.041814036667346954,3.39284086227417,0.3237973749637604,0.33456364274024963,0.3383019268512726,0.34608525037765503,25.73501205444336,25.022764205932617,24.336139678955078,23.75709342956543
