time,ensemble,pfaf_id,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,Tair_f_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3
2024-12-31T00:00:00,1.0,62281,7.3759050369262695,17.598045349121094,0.06514106690883636,3.4696998596191406,26.40497589111328,0.29443633556365967,0.2694767415523529,0.20198945701122284,0.15757852792739868,27.469097137451172,27.60086441040039,27.953245162963867,28.453189849853516
2024-12-31T00:00:00,2.0,62281,6.865424633026123,17.625391006469727,0.01641254313290119,3.588423013687134,26.94569969177246,0.29213768243789673,0.2655138671398163,0.19588713347911835,0.15142939984798431,27.74071502685547,27.815061569213867,28.092180252075195,28.519989013671875
2024-12-31T00:00:00,3.0,62281,6.940325736999512,17.749465942382812,0.02709699422121048,3.486086845397949,26.603450775146484,0.2949521839618683,0.2711145281791687,0.20613163709640503,0.15669071674346924,27.603078842163086,27.709880828857422,28.02118682861328,28.48152732849121
2024-12-31T00:00:00,4.0,62281,6.731743335723877,17.690690994262695,0.018012046813964844,3.490238904953003,26.76163673400879,0.2916509807109833,0.265763521194458,0.19626136124134064,0.151624396443367,27.664703369140625,27.755903244018555,28.05022430419922,28.49713706970215
2024-12-31T00:00:00,5.0,62281,6.674191951751709,17.68128776550293,0.018409499898552895,3.4036121368408203,26.3438777923584,0.2916370928287506,0.2661364674568176,0.19865114986896515,0.1532524973154068,27.448923110961914,27.577577590942383,27.925411224365234,28.439252853393555
2024-12-31T00:00:00,6.0,62281,7.140313625335693,17.571672439575195,0.027876442298293114,3.449164867401123,26.272396087646484,0.29586461186408997,0.2716938257217407,0.20554673671722412,0.15658646821975708,27.364885330200195,27.516246795654297,27.904891967773438,28.436864852905273
2024-12-31T00:00:00,7.0,62281,6.903722286224365,17.608829498291016,0.03132758289575577,3.389817237854004,26.30223274230957,0.29218101501464844,0.26656633615493774,0.19811014831066132,0.1530264914035797,27.411663055419922,27.57156753540039,27.951040267944336,28.46369171142578
2025-01-31T00:00:00,1.0,62281,8.039618492126465,17.382471084594727,0.18371990323066711,3.4642210006713867,25.678037643432617,0.3261394798755646,0.31761905550956726,0.2885274291038513,0.2023877501487732,26.75501823425293,26.62666130065918,26.701257705688477,27.010162353515625
2025-01-31T00:00:00,2.0,62281,7.183706283569336,17.36751937866211,0.04315246641635895,3.427070140838623,25.733135223388672,0.32162943482398987,0.31253159046173096,0.28097620606422424,0.19034786522388458,26.810598373413086,26.719017028808594,26.806196212768555,27.111783981323242
2025-01-31T00:00:00,3.0,62281,6.155209064483643,17.491992950439453,0.030640453100204468,3.370311737060547,26.04988670349121,0.3139285445213318,0.30413195490837097,0.2720847725868225,0.18525518476963043,27.01883316040039,26.882402420043945,26.903554916381836,27.135616302490234
