time,ensemble,pfaf_id,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,Tair_f_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3
2024-12-31T00:00:00,1.0,62241,4.857390880584717,16.67087173461914,0.009474946185946465,3.2209744453430176,26.25714111328125,0.27377939224243164,0.23866795003414154,0.1655585616827011,0.14661236107349396,27.314476013183594,27.730844497680664,28.1951961517334,28.734426498413086
2024-12-31T00:00:00,2.0,62241,4.829722881317139,16.78925132751465,0.009417752735316753,3.2462501525878906,26.91022491455078,0.270937442779541,0.23244419693946838,0.16232196986675262,0.14605361223220825,27.711626052856445,28.064208984375,28.4074764251709,28.805742263793945
2024-12-31T00:00:00,3.0,62241,5.302987098693848,16.90870475769043,0.011332736350595951,3.307586431503296,26.64522933959961,0.2763192057609558,0.23927098512649536,0.16566678881645203,0.14649653434753418,27.576032638549805,27.951126098632812,28.34484100341797,28.800155639648438
2024-12-31T00:00:00,4.0,62241,4.437714099884033,16.7449893951416,0.00730474665760994,3.2349369525909424,27.124404907226562,0.26814326643943787,0.2310376614332199,0.16055117547512054,0.146046981215477,27.79732894897461,28.099430084228516,28.394432067871094,28.79488754272461
2024-12-31T00:00:00,5.0,62241,5.335723400115967,16.906530380249023,0.01162631157785654,3.290712594985962,26.41326904296875,0.2775271534919739,0.24155931174755096,0.16736938059329987,0.14674456417560577,27.42738914489746,27.813684463500977,28.231590270996094,28.740144729614258
2024-12-31T00:00:00,6.0,62241,5.418549060821533,16.719690322875977,0.012230826541781425,3.3210463523864746,26.30776596069336,0.2795025706291199,0.24505671858787537,0.16946035623550415,0.14686453342437744,27.329030990600586,27.75257110595703,28.22588348388672,28.752843856811523
2024-12-31T00:00:00,7.0,62241,5.491689682006836,16.673322677612305,0.011611996218562126,3.3265700340270996,26.168397903442383,0.2805805802345276,0.24570903182029724,0.16954249143600464,0.14692434668540955,27.23792266845703,27.68067741394043,28.18704605102539,28.742496490478516
2025-01-31T00:00:00,1.0,62241,5.442561149597168,16.306678771972656,0.014381716027855873,3.383357524871826,25.459081649780273,0.30540481209754944,0.2884579002857208,0.22443315386772156,0.14608262479305267,26.301668167114258,26.412826538085938,26.52548599243164,26.975421905517578
2025-01-31T00:00:00,2.0,62241,5.499209403991699,16.52305793762207,0.012317497283220291,3.403520345687866,25.65001678466797,0.30556589365005493,0.28851696848869324,0.223825603723526,0.14485327899456024,26.478534698486328,26.601036071777344,26.7322940826416,27.190155029296875
2025-01-31T00:00:00,3.0,62241,4.937585353851318,16.67066192626953,0.010976017452776432,3.312429428100586,25.588878631591797,0.304531991481781,0.2894247770309448,0.23190999031066895,0.14719732105731964,26.484670639038086,26.607559204101562,26.724267959594727,27.13207244873047
2025-01-31T00:00:00,4.0,62241,5.5683512687683105,16.899677276611328,0.01673360913991928,3.3656084537506104,25.927242279052734,0.3030955493450165,0.28430721163749695,0.21279564499855042,0.14205896854400635,26.75172996520996,26.87382698059082,26.948638916015625,27.31552505493164
2025-01-31T00:00:00,5.0,62241,5.08890438079834,16.291526794433594,0.011575223878026009,3.384387969970703,25.551921844482422,0.3050679862499237,0.2897067368030548,0.2323034703731537,0.1475502997636795,26.336551666259766,26.44183349609375,26.561588287353516,27.00165367126465
2025-01-31T00:00:00,6.0,62241,4.904198169708252,16.595319747924805,0.010605047456920147,3.3171613216400146,25.62993812561035,0.3041026294231415,0.28891995549201965,0.23378969728946686,0.14734800159931183,26.442298889160156,26.503963470458984,26.558454513549805,26.964462280273438
2025-01-31T00:00:00,7.0,62241,5.481253147125244,16.48430061340332,0.012356031686067581,3.4455997943878174,25.56907081604004,0.3098611831665039,0.29526782035827637,0.24247629940509796,0.1498238444328308,26.36368751525879,26.42936897277832,26.482784271240234,26.893400192260742
2025-02-28T00:00:00,1.0,62241,4.785673141479492,16.81598663330078,0.013717971742153168,3.359661340713501,25.595500946044922,0.3134447932243347,0.3033086359500885,0.26985111832618713,0.16741624474525452,26.45612907409668,26.431819915771484,26.204492568969727,26.22723388671875
2025-02-28T00:00:00,2.0,62241,4.9847893714904785,16.53659439086914,0.01326520275324583,3.390493869781494,25.524200439453125,0.31331440806388855,0.3026234805583954,0.26761898398399353,0.16480852663516998,26.362552642822266,26.393896102905273,26.260482788085938,26.353971481323242
2025-02-28T00:00:00,3.0,62241,5.122882843017578,16.84161376953125,0.0161697119474411,3.4187841415405273,25.731473922729492,0.31410905718803406,0.30327197909355164,0.2688928246498108,0.1665903627872467,26.544580459594727,26.524396896362305,26.308656692504883,26.350032806396484
2025-02-28T00:00:00,4.0,62241,5.310718059539795,16.711637496948242,0.015762872993946075,3.4188754558563232,25.581525802612305,0.3151964843273163,0.3041481375694275,0.26723602414131165,0.16062916815280914,26.459043502807617,26.50579261779785,26.40951919555664,26.508975982666016
2025-02-28T00:00:00,5.0,62241,4.986329555511475,16.412694931030273,0.013076058588922024,3.3627328872680664,25.32596206665039,0.3143261969089508,0.303871214389801,0.2699544429779053,0.1682920902967453,26.227027893066406,26.299190521240234,26.205596923828125,26.273326873779297
2025-02-28T00:00:00,6.0,62241,5.249055862426758,16.749141693115234,0.01447073370218277,3.3844761848449707,25.520734786987305,0.3159252405166626,0.305313378572464,0.2712416350841522,0.1679999977350235,26.41130256652832,26.438236236572266,26.284915924072266,26.312959671020508
2025-02-28T00:00:00,7.0,62241,5.445734024047852,16.44202995300293,0.015616733580827713,3.4760611057281494,25.46949577331543,0.32007530331611633,0.3105561435222626,0.2794344127178192,0.1772882342338562,26.264841079711914,26.279497146606445,26.140798568725586,26.19569969177246
2025-03-31T00:00:00,1.0,62241,5.342665672302246,16.968673706054688,0.017626628279685974,3.490746021270752,25.80757713317871,0.32058656215667725,0.31219425797462463,0.28519025444984436,0.19897066056728363,26.567867279052734,26.55414390563965,26.24690055847168,26.114990234375
2025-03-31T00:00:00,2.0,62241,5.157550811767578,16.52512550354004,0.017347415909171104,3.5159318447113037,25.59235382080078,0.32061877846717834,0.3127593994140625,0.28664514422416687,0.1998165100812912,26.334575653076172,26.332120895385742,26.070829391479492,26.024219512939453
2025-03-31T00:00:00,3.0,62241,5.599274635314941,17.158721923828125,0.02040240354835987,3.512606143951416,25.818363189697266,0.32479047775268555,0.3170761466026306,0.2910514175891876,0.20415811240673065,26.60599708557129,26.584228515625,26.2677059173584,26.14565658569336
2025-03-31T00:00:00,4.0,62241,5.774533271789551,16.838279724121094,0.021246396005153656,3.5752313137054443,25.83438491821289,0.32582348585128784,0.31813398003578186,0.2921002209186554,0.2020622342824936,26.53540802001953,26.545263290405273,26.274555206298828,26.19512939453125
2025-03-31T00:00:00,5.0,62241,5.408801078796387,16.67681884765625,0.020606733858585358,3.551804304122925,25.675931930541992,0.3225792348384857,0.31469276547431946,0.2889072895050049,0.20363757014274597,26.40534782409668,26.375761032104492,26.067502975463867,25.992969512939453
2025-03-31T00:00:00,6.0,62241,4.895514011383057,16.538602828979492,0.01460060104727745,3.5062973499298096,25.677888870239258,0.31912967562675476,0.31156471371650696,0.28679895401000977,0.2036692202091217,26.368534088134766,26.35869026184082,26.070213317871094,26.018857955932617
2025-03-31T00:00:00,7.0,62241,5.66702938079834,16.87924575805664,0.021746518090367317,3.5812249183654785,25.750757217407227,0.3273454010486603,0.32060298323631287,0.29793214797973633,0.22279147803783417,26.46231460571289,26.420551300048828,26.094552993774414,25.992286682128906
2025-04-30T00:00:00,1.0,62241,5.301943302154541,16.727603912353516,0.026911476626992226,3.6282753944396973,25.572940826416016,0.3267207443714142,0.3205452859401703,0.30073022842407227,0.23911011219024658,26.345115661621094,26.337982177734375,26.085500717163086,26.025127410888672
2025-04-30T00:00:00,2.0,62241,5.553500652313232,16.770078659057617,0.022499656304717064,3.6749866008758545,25.69152069091797,0.32759881019592285,0.3210810124874115,0.300301194190979,0.23785386979579926,26.402843475341797,26.376506805419922,26.077640533447266,25.967790603637695
2025-04-30T00:00:00,3.0,62241,5.565077304840088,16.836591720581055,0.025799816474318504,3.68208909034729,25.692291259765625,0.3289645314216614,0.3231109380722046,0.30432048439979553,0.24751894176006317,26.436603546142578,26.4419002532959,26.1890811920166,26.10433578491211
2025-04-30T00:00:00,4.0,62241,5.383587837219238,17.346487045288086,0.020692331716418266,3.6975395679473877,26.258819580078125,0.32898300886154175,0.32327234745025635,0.3049330711364746,0.24892103672027588,26.85089874267578,26.77515411376953,26.369482040405273,26.16333770751953
2025-04-30T00:00:00,5.0,62241,5.214691162109375,16.590925216674805,0.021467557176947594,3.6832311153411865,25.676860809326172,0.32609665393829346,0.32009637355804443,0.3007199764251709,0.24212266504764557,26.34307861328125,26.310806274414062,25.996986389160156,25.904869079589844
2025-04-30T00:00:00,6.0,62241,5.455700874328613,16.571035385131836,0.02274622581899166,3.7036564350128174,25.690473556518555,0.3265073895454407,0.3200335204601288,0.2992551624774933,0.2379598170518875,26.371196746826172,26.37641716003418,26.09406280517578,25.97135353088379
2025-04-30T00:00:00,7.0,62241,5.557771682739258,16.909399032592773,0.024963710457086563,3.7274088859558105,25.81168556213379,0.33153632283210754,0.326389342546463,0.309966117143631,0.26485714316368103,26.51776695251465,26.494258880615234,26.17123794555664,26.01015853881836
2025-05-31T00:00:00,1.0,62241,4.280417442321777,17.088781356811523,0.014501652680337429,3.626239776611328,25.77808952331543,0.32437893748283386,0.3198869228363037,0.3062437176704407,0.26857349276542664,26.557493209838867,26.42415428161621,26.07040023803711,25.931726455688477
