time,ensemble,pfaf_id,Rainf_tavg,Qair_f_tavg,Qs_tavg,Evap_tavg,SoilMoist_inst_lvl_0,SoilMoist_inst_lvl_1,SoilMoist_inst_lvl_2,SoilMoist_inst_lvl_3,SoilTemp_inst_lvl_0,SoilTemp_inst_lvl_1,SoilTemp_inst_lvl_2,SoilTemp_inst_lvl_3
2024-12-31T00:00:00,1.0,64283,6.900007724761963,17.38072395324707,0.13567578792572021,3.8973240852355957,0.37512797117233276,0.37096142768859863,0.36752018332481384,0.3704689145088196,25.9434814453125,26.57080078125,26.8100528717041,27.143238067626953
2024-12-31T00:00:00,2.0,64283,5.710022926330566,17.371816635131836,0.08474308252334595,4.139517784118652,0.36049872636795044,0.3581421673297882,0.3550732433795929,0.36036112904548645,26.805347442626953,27.332149505615234,27.274572372436523,27.30609130859375
2024-12-31T00:00:00,3.0,64283,5.933346748352051,17.1977596282959,0.10753246396780014,4.095441818237305,0.36772122979164124,0.36500269174575806,0.36220741271972656,0.3662167191505432,25.925119400024414,26.61859130859375,26.844951629638672,27.142385482788086
2024-12-31T00:00:00,4.0,64283,5.76413631439209,17.335357666015625,0.09487145394086838,4.21712589263916,0.3657801151275635,0.3637436330318451,0.3622777462005615,0.3673930764198303,26.777942657470703,27.284099578857422,27.193511962890625,27.24612045288086
2024-12-31T00:00:00,5.0,64283,6.38955020904541,17.3300724029541,0.11837722361087799,4.0006022453308105,0.3697821795940399,0.36614346504211426,0.3625205159187317,0.36561498045921326,25.891544342041016,26.550134658813477,26.790430068969727,27.119892120361328
2024-12-31T00:00:00,6.0,64283,6.483489990234375,17.239002227783203,0.12378859519958496,3.9564242362976074,0.37063536047935486,0.36738744378089905,0.3642502725124359,0.36762136220932007,25.902090072631836,26.556692123413086,26.792308807373047,27.121475219726562
2024-12-31T00:00:00,7.0,64283,6.576958656311035,17.126998901367188,0.11856194585561752,4.043618202209473,0.3710421025753021,0.36766526103019714,0.3646402955055237,0.36805543303489685,25.676782608032227,26.39312744140625,26.703876495361328,27.097301483154297
2025-01-31T00:00:00,1.0,64283,5.515378475189209,17.213260650634766,0.1250152289867401,4.163586139678955,0.38564246892929077,0.38621172308921814,0.3906089961528778,0.40355268120765686,25.707427978515625,25.999141693115234,25.859725952148438,25.961009979248047
2025-01-31T00:00:00,2.0,64283,5.863037109375,16.877853393554688,0.10107190907001495,4.382133483886719,0.37108680605888367,0.3697974383831024,0.3686024844646454,0.37283778190612793,26.567541122436523,26.867267608642578,26.647441864013672,26.574634552001953
2025-01-31T00:00:00,3.0,64283,6.923373222351074,17.34176254272461,0.19876961410045624,3.695528507232666,0.3908556401729584,0.38988474011421204,0.39175087213516235,0.40141910314559937,25.205493927001953,25.509654998779297,25.553958892822266,25.858917236328125
2025-01-31T00:00:00,4.0,64283,6.421960353851318,17.342403411865234,0.14778479933738708,3.935985565185547,0.3830682039260864,0.3814592957496643,0.38127169013023376,0.3873128890991211,25.700000762939453,26.153980255126953,26.2203369140625,26.34360694885254
2025-01-31T00:00:00,5.0,64283,6.656655788421631,17.299942016601562,0.18703386187553406,3.8978238105773926,0.3909580111503601,0.39060553908348083,0.39354854822158813,0.4045289158821106,25.347095489501953,25.70294189453125,25.694656372070312,25.895328521728516
2025-01-31T00:00:00,6.0,64283,6.032161712646484,17.297832489013672,0.14283668994903564,4.028363227844238,0.3881694972515106,0.38814711570739746,0.39157983660697937,0.40303364396095276,25.595718383789062,25.879924774169922,25.772186279296875,25.917232513427734
2025-01-31T00:00:00,7.0,64283,6.263959884643555,17.14404296875,0.16213484108448029,3.9128901958465576,0.386799156665802,0.38632291555404663,0.38869935274124146,0.398353636264801,25.252796173095703,25.594074249267578,25.565319061279297,25.771718978881836
2025-02-28T00:00:00,1.0,64283,4.465024471282959,16.622344970703125,0.07009122520685196,4.467447757720947,0.37200450897216797,0.37310072779655457,0.3776986300945282,0.39204561710357666,26.394489288330078,26.604522705078125,26.05649757385254,25.664392471313477
2025-02-28T00:00:00,2.0,64283,5.658549785614014,17.140621185302734,0.1167750209569931,4.236725807189941,0.38512104749679565,0.3850475549697876,0.388616144657135,0.4002223610877991,26.237863540649414,26.481307983398438,26.122900009155273,25.971454620361328
2025-02-28T00:00:00,3.0,64283,5.422572135925293,17.100645065307617,0.1361834704875946,4.0531110763549805,0.38571590185165405,0.38673120737075806,0.39221450686454773,0.4072466790676117,25.176830291748047,25.535465240478516,25.30584716796875,25.239526748657227
2025-02-28T00:00:00,4.0,64283,4.635672569274902,16.8514404296875,0.08905340731143951,4.109490394592285,0.38055211305618286,0.3818686604499817,0.3871522545814514,0.40109366178512573,25.46125030517578,25.700008392333984,25.46754264831543,25.540477752685547
2025-02-28T00:00:00,5.0,64283,5.654763698577881,17.060611724853516,0.14308539032936096,3.9431920051574707,0.3929850459098816,0.3942323327064514,0.4007226824760437,0.41834717988967896,24.956483840942383,25.299833297729492,25.17031478881836,25.22561264038086
2025-02-28T00:00:00,6.0,64283,5.631600856781006,17.156009674072266,0.14344798028469086,3.7958312034606934,0.3921738266944885,0.39338693022727966,0.399540513753891,0.4161810874938965,24.968013763427734,25.334972381591797,25.245101928710938,25.318408966064453
2025-02-28T00:00:00,7.0,64283,5.115919589996338,17.21445655822754,0.11139804124832153,4.06500244140625,0.3890327513217926,0.39037373661994934,0.3968677818775177,0.4138253331184387,25.6905517578125,25.896526336669922,25.473955154418945,25.29140853881836
2025-03-31T00:00:00,1.0,64283,5.923304080963135,17.239276885986328,0.1874571591615677,3.9635589122772217,0.3900678753852844,0.39093947410583496,0.39621514081954956,0.4099835455417633,25.426219940185547,25.983617782592773,25.6870174407959,25.56259536743164
2025-03-31T00:00:00,2.0,64283,6.256496429443359,17.116268157958984,0.19997888803482056,3.930525302886963,0.3928738236427307,0.3926854133605957,0.3977983295917511,0.41268521547317505,25.42255973815918,26.000804901123047,25.759658813476562,25.668243408203125
